9.999999999999999547e-08	3.999999999999999819e-07	9.999999999999999547e-07	1.999999999999999909e-06	3.000000000000000076e-06	5.000000000000000409e-06	6.999999999999999895e-06	1.000000000000000082e-05	1.500000000000000038e-05	2.000000000000000164e-05	3.000000000000000076e-05	4.000000000000000327e-05	5.000000000000000240e-05	6.999999999999999387e-05	1.000000000000000048e-04	2.000000000000000096e-04	4.000000000000000192e-04
9.857999999999999996e-08	3.870799999999999959e-07	9.461899999999999778e-07	1.822580000000000006e-06	2.592569999999999981e-06	3.834900000000000332e-06	4.950189999999999780e-06	5.885600000000000028e-06	6.912750000000000010e-06	7.480800000000000442e-06	5.943600000000000150e-06	5.232400000000000928e-06	3.815500000000000146e-06	1.875999999999999911e-06	5.500000000000000281e-07	0.000000000000000000e+00	0.000000000000000000e+00
9.858000000000000096e-01	9.677000000000000046e-01	9.461899999999999755e-01	9.112900000000000444e-01	8.641900000000000137e-01	7.669799999999999951e-01	7.071699999999999653e-01	5.885599999999999721e-01	4.608499999999999819e-01	3.740399999999999836e-01	1.981199999999999906e-01	1.308100000000000096e-01	7.631000000000000283e-02	2.680000000000000090e-02	5.499999999999999681e-03	0.000000000000000000e+00	0.000000000000000000e+00
