9.999999999999999547e-07	1.999999999999999909e-06	3.000000000000000076e-06	1.000000000000000082e-05	2.000000000000000164e-05	3.000000000000000076e-05	5.000000000000000240e-05	8.000000000000000654e-05	1.000000000000000048e-04	2.000000000000000096e-04	2.999999999999999737e-04	5.000000000000000104e-04	8.000000000000000383e-04	1.000000000000000021e-03	2.000000000000000042e-03	3.000000000000000062e-03	5.000000000000000104e-03	8.000000000000000167e-03	1.000000000000000021e-02	2.000000000000000042e-02	2.999999999999999889e-02	5.000000000000000278e-02	8.000000000000000167e-02
9.850999999999998941e-07	1.951800000000000100e-06	2.923200000000000235e-06	9.526000000000001629e-06	1.847980000000000220e-05	2.742870000000000049e-05	4.430450000000000246e-05	6.869520000000000595e-05	8.453800000000000951e-05	1.553760000000000113e-04	2.218409999999999653e-04	3.252349999999999989e-04	4.450079999999999921e-04	5.079500000000000681e-04	7.100800000000000861e-04	7.935899999999999422e-04	6.100500000000000020e-04	4.424799999999999784e-04	2.280000000000000126e-04	6.200000000000000270e-05	3.000000000000000076e-06	0.000000000000000000e+00	0.000000000000000000e+00
9.850999999999999757e-01	9.758999999999999897e-01	9.744000000000000439e-01	9.526000000000000023e-01	9.239899999999999780e-01	9.142900000000000471e-01	8.860900000000000443e-01	8.586899999999999533e-01	8.453800000000000203e-01	7.768800000000000150e-01	7.394699999999999607e-01	6.504699999999999926e-01	5.562599999999999767e-01	5.079500000000000126e-01	3.550400000000000222e-01	2.645299999999999874e-01	1.220099999999999935e-01	5.530999999999999805e-02	2.280000000000000082e-02	3.099999999999999891e-03	1.000000000000000048e-04	0.000000000000000000e+00	0.000000000000000000e+00
